STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PERIOD_INC_INC_005,Year,OCC2_INC_INC_005,Occupation,SEX_INC_INC_005,Sex,QAL_INC_INC_005,Highest qualification,MEASURE_INC_INC_005,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,38.47,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,1639,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,32.27,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,1438,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,53.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,AV_HOUR_EARN,,42.34,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,AV_WEEK_INC,,1792,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,MED_HOUR_EARN,,35.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,MED_WEEK_INC,,1534,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,7,Postgraduate qualification,NO_PEOPLE,,26.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,34.15,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1326,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,29.19,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,1151,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,9.7,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,98,Total All Qualifications,AV_HOUR_EARN,,31.72,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,98,Total All Qualifications,AV_WEEK_INC,,1316,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,98,Total All Qualifications,MED_HOUR_EARN,,26,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,98,Total All Qualifications,MED_WEEK_INC,,1112,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,1,Managers,98,Total Both Sexes,98,Total All Qualifications,NO_PEOPLE,,269.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,1,No qualification,AV_HOUR_EARN,,27.62,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,1,No qualification,AV_WEEK_INC,,1130,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,1,No qualification,MED_HOUR_EARN,,23.02,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,1,No qualification,MED_WEEK_INC,,963,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,1,No qualification,NO_PEOPLE,,5.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,2,Lower secondary school qualification,AV_HOUR_EARN,,29.68,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,2,Lower secondary school qualification,AV_WEEK_INC,,1089,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,2,Lower secondary school qualification,MED_HOUR_EARN,,31.71,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,2,Lower secondary school qualification,MED_WEEK_INC,,1189,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,2,Lower secondary school qualification,NO_PEOPLE,,2.7,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,3,Upper secondary school qualification,AV_HOUR_EARN,,33.84,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,3,Upper secondary school qualification,AV_WEEK_INC,,1336,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,3,Upper secondary school qualification,MED_HOUR_EARN,,29.06,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,3,Upper secondary school qualification,MED_WEEK_INC,,1162,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,3,Upper secondary school qualification,NO_PEOPLE,,18.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,39.13,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,4,Level 1-3 post-school certificate,AV_WEEK_INC,,1715,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,31.82,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,4,Level 1-3 post-school certificate,MED_WEEK_INC,,1247,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,4,Level 1-3 post-school certificate,NO_PEOPLE,,1.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,33.61,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,1390,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,31,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,1247,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,5,Level 4-6 certificate or diploma,NO_PEOPLE,,27.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,37.85,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,1506,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,34.52,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,1386,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,70.2,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,7,Postgraduate qualification,AV_HOUR_EARN,,42.77,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,7,Postgraduate qualification,AV_WEEK_INC,,1712,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,7,Postgraduate qualification,MED_HOUR_EARN,,35.96,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,7,Postgraduate qualification,MED_WEEK_INC,,1438,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,7,Postgraduate qualification,NO_PEOPLE,,50,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,67.56,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1570,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,31.17,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,1362,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,5.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,98,Total All Qualifications,AV_HOUR_EARN,,38.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,98,Total All Qualifications,AV_WEEK_INC,,1516,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,98,Total All Qualifications,MED_HOUR_EARN,,33.56,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,98,Total All Qualifications,MED_WEEK_INC,,1360,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,1,Male,98,Total All Qualifications,NO_PEOPLE,,181.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,1,No qualification,AV_HOUR_EARN,,22.42,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,1,No qualification,AV_WEEK_INC,,738,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,1,No qualification,MED_HOUR_EARN,,19.33,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,1,No qualification,MED_WEEK_INC,,671,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,1,No qualification,NO_PEOPLE,,8.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,2,Lower secondary school qualification,AV_HOUR_EARN,,26.54,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,2,Lower secondary school qualification,AV_WEEK_INC,,923,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,2,Lower secondary school qualification,MED_HOUR_EARN,,25.89,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,2,Lower secondary school qualification,MED_WEEK_INC,,894,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,2,Lower secondary school qualification,NO_PEOPLE,,6.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,3,Upper secondary school qualification,AV_HOUR_EARN,,29.38,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,3,Upper secondary school qualification,AV_WEEK_INC,,916,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,3,Upper secondary school qualification,MED_HOUR_EARN,,27.62,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,3,Upper secondary school qualification,MED_WEEK_INC,,840,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,3,Upper secondary school qualification,NO_PEOPLE,,20,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,21.23,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201306,2013,2,Professionals,2,Female,4,Level 1-3 post-school certificate,AV_WEEK_INC,,670,
