TIMESTAMP_NZ,NZ_TOTALMW,NZ_TOTALMVAR,NI_TOTALMW,NI_TOTALMVAR,SI_TOTALMW,SI_TOTALMVAR,NORTHLAND_GZ1_MW,NORTHLAND_GZ1_MVAR,AUCKLAND_GZ2_MW,AUCKLAND_GZ2_MVAR,HAMILTON_GZ3_MW,HAMILTON_GZ3_MVAR,EDGECUMBE_GZ4_MW,EDGECUMBE_GZ4_MVAR,HAWKES_BAY_GZ5_MW,HAWKES_BAY_GZ5_MVAR,TARANAKI_GZ6_MW,TARANAKI_GZ6_MVAR,BUNNYTHORPE_GZ7_MW,BUNNYTHORPE_GZ7_MVAR,WELLINGTON_GZ8_MW,WELLINGTON_GZ8_MVAR,NELSON_GZ9_MW,NELSON_GZ9_MVAR,CHRISTCHURCH_GZ10_MW,CHRISTCHURCH_GZ10_MVAR,CANTERBURY_GZ11_MW,CANTERBURY_GZ11_MVAR,WEST_COAST_GZ12_MW,WEST_COAST_GZ12_MVAR,OTAGO_GZ13_MW,OTAGO_GZ13_MVAR,SOUTHLAND_GZ14_MW,SOUTHLAND_GZ14_MVAR,LOAD_TIMESTAMP
2025-07-28 08:20:00,6216.41,168.51,4036.06,79.46,2180.35,89.05,671.65,-27.56,1109.0,24.7,553.19,8.84,424.07,31.69,301.6,14.7,173.75,15.76,279.4,16.92,523.4,-5.59,217.01,16.33,588.7,-28.7,275.26,-48.5,33.65,-2.38,174.79,-11.63,890.94,163.93,2025-08-01 08:45:53.448952
2025-07-28 08:25:00,6199.78,168.82,4020.85,83.59,2178.93,85.23,660.92,-26.32,1111.2,26.2,550.73,8.57,424.91,32.04,305.6,15.3,172.69,15.12,277.55,17.12,517.25,-4.44,215.24,16.63,584.8,-30.8,278.53,-46.3,32.84,-2.36,173.6,-11.4,893.92,159.46,2025-08-01 08:45:53.448952
2025-07-28 08:30:00,6168.11,160.51,3993.82,70.85,2174.29,89.66,660.61,-28.02,1101.5,18.5,544.17,6.09,423.59,32.09,298.5,15.1,174.26,16.16,278.71,16.94,512.48,-6.01,213.91,17.54,584.4,-28.7,275.13,-47.2,34.49,-2.74,174.91,-10.97,891.45,161.73,2025-08-01 08:45:53.448952
2025-07-28 08:35:00,6099.19,158.05,3933.99,64.64,2165.2,93.41,659.12,-26.94,1046.7,10.3,543.47,7.14,423.85,32.89,300.7,13.9,173.32,16.11,278.34,16.32,508.49,-5.08,211.79,16.99,583.4,-28.3,275.25,-46.5,34.97,-2.69,175.04,-11.05,884.75,164.96,2025-08-01 08:45:53.448952
2025-07-28 08:40:00,6090.26,162.01,3924.96,69.4,2165.3,92.61,663.75,-28.64,1049.1,15.3,540.08,6.77,421.35,33.29,297.7,13.8,171.42,15.8,276.25,16.99,505.31,-3.91,209.04,17.12,588.1,-30.6,273.06,-46.4,34.92,-2.61,173.68,-10.58,886.5,165.68,2025-08-01 08:45:53.448952
2025-07-28 08:45:00,6096.32,171.16,3944.05,76.02,2152.27,95.14,658.06,-29.3,1081.9,22.9,536.46,4.99,421.09,34.19,294.5,15.2,170.48,15.42,274.66,16.62,506.9,-4.0,210.04,18.56,584.8,-30.0,270.21,-46.6,33.32,-2.03,171.3,-11.6,882.6,166.81,2025-08-01 08:45:53.448952
2025-07-28 08:50:00,6091.13,158.22,3938.94,68.12,2152.19,90.1,658.04,-30.01,1085.0,21.9,533.87,4.38,419.24,32.26,297.3,13.9,170.25,15.41,273.63,16.26,501.61,-5.98,208.66,18.31,585.3,-30.8,270.37,-48.1,33.07,-2.32,172.69,-10.83,882.1,163.84,2025-08-01 08:45:53.448952
2025-07-28 08:55:00,6076.39,163.44,3932.83,73.9,2143.56,89.54,644.17,-30.87,1089.6,26.5,530.73,3.98,421.15,32.68,295.9,14.2,171.65,16.1,273.44,15.63,506.19,-4.32,207.56,17.46,576.0,-31.5,267.88,-48.2,33.51,-1.97,173.54,-10.69,885.07,164.44,2025-08-01 08:45:53.448952
2025-07-28 09:00:00,6054.25,170.06,3905.19,75.32,2149.06,94.74,642.67,-29.1,1085.5,30.1,526.26,3.52,416.82,32.16,290.5,13.1,170.68,15.17,272.97,15.72,499.79,-5.35,205.66,17.39,582.2,-29.7,270.28,-47.6,32.64,-2.15,173.36,-10.44,884.92,167.24,2025-08-01 08:45:53.448952
2025-07-28 09:05:00,6043.9,163.71,3880.12,68.0,2163.78,95.71,643.55,-29.07,1071.6,22.4,526.08,2.82,416.98,33.44,288.8,13.1,169.44,15.54,269.02,15.35,494.65,-5.58,207.91,16.57,585.2,-28.1,272.81,-46.5,32.85,-2.19,172.29,-10.57,892.72,166.5,2025-08-01 08:45:53.448952
2025-07-28 09:10:00,6036.17,172.56,3878.73,72.74,2157.44,99.82,629.57,-29.99,1083.2,30.5,522.95,1.79,420.98,33.61,288.6,12.1,168.86,15.14,267.76,14.87,496.81,-5.28,204.66,16.16,583.5,-27.5,270.88,-45.4,33.26,-2.13,173.11,-10.49,892.03,169.18,2025-08-01 08:45:53.448952
2025-07-28 09:15:00,5995.24,163.79,3844.21,63.64,2151.03,100.15,634.99,-31.78,1073.0,23.9,521.31,2.36,414.34,33.78,275.2,12.1,167.72,15.43,266.86,14.86,490.79,-7.01,205.45,16.65,577.8,-27.6,268.54,-45.3,32.86,-1.69,171.72,-11.56,894.66,169.65,2025-08-01 08:45:53.448952
2025-07-28 09:20:00,5982.5,161.81,3842.13,68.04,2140.37,93.77,627.29,-31.75,1075.4,28.8,518.78,2.19,412.82,32.44,280.8,12.2,167.54,15.61,266.84,14.51,492.66,-5.96,202.91,16.44,576.5,-27.3,265.47,-46.0,33.52,-1.94,171.39,-11.92,890.58,164.49,2025-08-01 08:45:53.448952
2025-07-28 09:25:00,5952.55,164.29,3822.94,66.36,2129.61,97.93,628.03,-30.71,1068.7,23.8,516.61,3.67,410.28,32.64,281.6,12.6,166.74,16.67,264.7,14.9,486.28,-7.21,203.11,16.88,572.2,-27.5,264.4,-45.0,33.26,-2.25,170.6,-11.25,886.04,167.05,2025-08-01 08:45:53.448952
2025-07-28 09:30:00,5922.49,156.83,3794.74,59.49,2127.75,97.34,621.96,-32.21,1062.9,24.7,513.77,1.86,408.96,31.49,272.3,10.9,167.41,15.96,262.38,14.02,485.06,-7.23,200.45,15.12,568.6,-28.4,263.69,-43.5,32.61,-2.13,170.85,-11.68,891.55,167.93,2025-08-01 08:45:53.448952
2025-07-28 09:35:00,5858.63,164.15,3731.89,66.63,2126.74,97.52,606.84,-27.47,1016.3,24.9,514.04,2.79,410.48,33.71,272.2,10.7,167.71,16.16,259.91,13.61,484.41,-7.77,206.76,15.75,565.4,-28.9,261.78,-44.1,33.16,-2.23,171.46,-11.46,888.18,168.46,2025-08-01 08:45:53.448952
2025-07-28 09:40:00,5846.13,165.23,3730.06,68.51,2116.07,96.72,616.46,-25.73,1015.0,25.9,509.83,2.99,407.98,31.8,265.6,10.9,169.78,16.41,262.03,14.29,483.38,-8.05,206.27,16.16,559.8,-30.2,259.85,-44.7,32.74,-2.07,170.54,-11.23,886.87,168.76,2025-08-01 08:45:53.448952
2025-07-28 09:45:00,5832.05,149.62,3723.53,65.41,2108.52,84.21,607.4,-25.32,1029.5,30.1,509.93,0.34,408.54,31.18,264.5,8.6,167.75,16.44,259.61,13.61,476.3,-9.54,203.82,15.53,554.3,-33.4,258.61,-45.3,32.49,-2.15,169.48,-12.45,889.82,161.98,2025-08-01 08:45:53.448952
2025-07-28 09:50:00,5803.97,160.5,3704.32,74.11,2099.65,86.39,606.26,-25.94,1022.6,34.8,507.07,1.9,408.03,32.14,264.3,10.0,167.6,16.85,255.48,13.26,472.98,-8.9,202.66,15.92,550.6,-33.1,258.61,-43.3,33.12,-2.35,167.37,-11.97,887.29,161.19,2025-08-01 08:45:53.448952
2025-07-28 09:55:00,5828.73,155.02,3731.65,66.83,2097.08,88.19,606.36,-27.22,1058.2,31.1,508.05,1.57,408.53,32.08,263.1,9.7,166.39,16.35,251.71,12.3,469.31,-9.05,201.74,17.24,547.8,-32.9,255.81,-45.2,33.21,-2.67,169.14,-11.06,889.38,162.78,2025-08-01 08:45:53.448952
2025-07-28 10:00:00,5785.51,141.52,3703.5,58.46,2082.01,83.06,597.77,-28.5,1054.1,27.6,505.56,1.58,403.79,30.59,261.5,8.8,164.24,15.33,249.17,11.42,467.37,-8.36,199.44,15.5,545.3,-34.8,251.1,-47.0,32.21,-3.33,167.61,-12.05,886.35,164.74,2025-08-01 08:45:53.448952
2025-07-28 10:05:00,5761.08,114.09,3679.32,34.36,2081.76,79.73,598.94,-32.61,1037.3,12.4,504.86,0.08,402.68,29.7,261.5,8.0,161.14,15.42,247.57,10.82,465.33,-9.45,201.93,15.49,538.0,-35.1,251.03,-46.4,32.49,-2.82,171.51,-12.38,886.8,160.94,2025-08-01 08:45:53.448952
2025-07-28 10:10:00,5736.43,121.99,3666.95,39.93,2069.48,82.06,587.97,-33.5,1043.9,18.2,502.68,-0.14,402.1,30.69,262.7,8.8,160.43,15.76,244.5,10.29,462.67,-10.17,202.95,15.25,533.0,-34.8,251.9,-47.6,31.45,-2.33,169.65,-12.32,880.53,163.86,2025-08-01 08:45:53.448952
2025-07-28 10:15:00,5700.98,134.16,3636.27,47.75,2064.71,86.41,583.5,-26.59,1032.3,18.5,498.9,-0.13,402.76,30.35,257.2,9.3,158.81,15.03,242.37,10.64,460.43,-9.35,197.52,15.83,526.8,-34.5,257.12,-47.5,31.14,-2.27,169.92,-12.14,882.21,166.99,2025-08-01 08:45:53.448952
2025-07-28 10:20:00,5693.83,131.18,3629.12,44.11,2064.71,87.07,588.54,-26.06,1026.9,15.3,495.81,-1.44,403.19,30.85,255.9,9.0,158.79,14.94,239.67,10.63,460.32,-9.11,198.33,16.05,526.6,-34.1,255.15,-47.1,31.06,-2.23,169.73,-10.74,883.84,165.19,2025-08-01 08:45:53.448952
2025-07-28 10:25:00,5674.06,135.14,3616.85,53.06,2057.21,82.08,581.69,-26.88,1030.9,22.2,497.14,-0.13,403.16,31.92,255.2,8.9,157.19,15.2,237.65,10.54,453.92,-8.69,194.34,15.54,526.0,-33.4,253.7,-46.2,30.9,-2.46,168.71,-12.27,883.56,160.87,2025-08-01 08:45:53.448952
2025-07-28 10:30:00,5658.82,133.7,3597.14,54.46,2061.68,79.24,580.7,-26.68,1025.5,23.3,494.2,0.22,402.12,30.56,250.9,9.9,156.71,15.84,235.98,9.92,451.03,-8.6,196.46,16.39,520.7,-33.8,259.12,-46.8,30.61,-2.49,168.08,-12.13,886.71,158.07,2025-08-01 08:45:53.448952
2025-07-28 10:35:00,5620.77,133.53,3570.98,49.41,2049.79,84.12,577.78,-26.97,1011.2,17.7,489.85,1.27,401.68,31.27,253.9,9.5,154.39,15.87,233.57,9.65,448.61,-8.88,201.22,17.96,518.5,-37.4,254.06,-45.5,30.82,-2.13,165.29,-11.6,879.9,162.79,2025-08-01 08:45:53.448952
2025-07-28 10:40:00,5600.55,148.32,3560.36,55.56,2040.19,92.76,581.75,-24.31,1011.6,23.7,489.75,-0.78,397.98,30.66,247.8,9.8,154.33,15.63,230.83,9.73,446.32,-8.87,200.19,17.68,516.0,-37.6,252.0,-45.8,30.2,-1.91,166.65,-11.32,875.15,171.71,2025-08-01 08:45:53.448952
2025-07-28 10:45:00,5408.76,68.49,3538.75,51.38,1870.01,17.11,577.09,-23.21,1008.9,18.5,487.22,0.16,397.57,30.61,244.7,8.3,153.5,16.21,228.43,10.02,441.34,-9.21,195.53,17.95,510.9,-37.8,255.97,-44.7,30.09,-2.04,165.4,-11.73,712.12,95.43,2025-08-01 08:45:53.448952
2025-07-28 10:50:00,5369.27,65.03,3514.94,51.22,1854.33,13.81,572.69,-24.39,1002.7,19.0,485.38,1.33,395.85,32.23,239.3,7.9,152.92,15.81,228.36,10.03,437.74,-10.69,193.92,17.91,508.4,-38.1,253.76,-45.8,30.52,-1.7,164.6,-12.2,703.13,93.7,2025-08-01 08:45:53.448952
2025-07-28 10:55:00,5412.12,72.69,3492.0,44.48,1920.12,28.21,569.65,-24.82,990.7,15.9,481.44,-0.01,394.71,30.96,241.5,8.0,152.13,15.66,227.37,10.12,434.5,-11.33,191.92,17.03,506.3,-38.5,249.25,-44.6,30.54,-2.14,163.26,-12.68,778.85,109.1,2025-08-01 08:45:53.448952
2025-07-28 11:00:00,5501.73,95.98,3494.29,46.92,2007.44,49.06,567.74,-23.57,996.3,18.4,483.52,-0.76,395.46,31.24,243.4,8.3,152.35,15.35,225.11,9.52,430.41,-11.56,190.33,16.68,502.8,-38.5,248.16,-44.3,31.0,-2.03,163.81,-10.55,871.34,127.76,2025-08-01 08:45:53.448952
2025-07-28 11:05:00,5508.65,99.18,3485.27,45.96,2023.38,53.22,571.56,-23.85,988.0,17.8,483.47,2.99,396.09,28.66,239.3,7.9,153.33,15.77,224.07,7.8,429.45,-11.11,192.95,16.8,504.3,-38.9,247.16,-43.7,30.71,-1.44,166.6,-11.3,881.66,131.76,2025-08-01 08:45:53.448952
2025-07-28 11:10:00,5504.7,116.62,3488.41,48.05,2016.29,68.57,572.04,-26.28,994.8,21.5,484.62,2.89,393.45,28.73,240.4,7.8,149.46,15.56,227.36,8.87,426.28,-11.02,192.56,16.37,502.9,-40.4,245.56,-42.9,31.69,-2.01,166.2,-11.0,877.38,148.51,2025-08-01 08:45:53.448952
2025-07-28 11:15:00,5482.67,113.88,3480.6,43.74,2002.07,70.14,577.08,-26.58,987.4,17.1,484.29,3.56,392.37,28.47,237.1,7.2,148.23,15.19,225.88,9.25,428.25,-10.45,189.33,16.28,497.7,-39.9,242.21,-42.7,31.56,-2.21,163.39,-11.07,877.88,149.74,2025-08-01 08:45:53.448952
2025-07-28 11:20:00,5456.59,115.53,3463.09,40.49,1993.5,75.04,569.51,-29.13,986.8,17.2,480.64,4.02,394.37,28.88,235.8,6.4,146.51,14.76,224.93,9.62,424.53,-11.26,188.03,15.95,492.7,-40.3,240.77,-43.5,31.14,-1.91,163.54,-10.56,877.32,155.36,2025-08-01 08:45:53.448952
2025-07-28 11:25:00,5437.25,128.04,3453.37,51.58,1983.88,76.46,563.41,-28.71,997.0,24.7,477.64,4.86,391.38,29.99,235.1,7.7,145.96,14.6,223.77,9.45,419.11,-11.01,185.94,15.72,488.9,-40.9,239.49,-44.7,30.75,-1.27,160.8,-10.73,878.0,158.34,2025-08-01 08:45:53.448952
2025-07-28 11:30:00,5416.32,118.14,3448.67,39.59,1967.65,78.55,563.21,-27.52,989.6,17.4,479.13,4.04,393.68,29.29,235.4,6.1,145.37,14.4,222.58,8.98,419.7,-13.1,180.99,14.75,484.4,-41.9,238.08,-44.5,30.4,-1.42,159.24,-10.94,874.54,162.56,2025-08-01 08:45:53.448952
2025-07-28 11:35:00,5390.95,106.93,3430.16,41.28,1960.79,65.65,567.83,-27.26,993.4,18.2,468.87,3.25,385.82,27.99,229.7,6.0,144.42,15.06,221.61,9.65,418.51,-11.61,180.06,13.75,483.0,-42.2,236.33,-44.8,29.95,-1.7,157.71,-11.05,873.74,151.65,2025-08-01 08:45:53.448952
2025-07-28 11:40:00,5382.33,120.67,3427.42,47.19,1954.91,73.48,562.46,-28.41,998.9,24.2,469.03,4.03,388.59,30.01,229.0,5.7,144.8,14.75,221.0,9.08,413.64,-12.17,181.13,13.85,480.3,-42.8,235.13,-44.4,30.73,-1.59,157.36,-10.26,870.26,158.68,2025-08-01 08:45:53.448952
2025-07-28 11:45:00,5358.51,108.3,3407.58,35.45,1950.93,72.85,561.68,-29.07,987.7,17.2,464.25,2.58,389.16,29.3,229.8,5.5,143.08,14.51,219.32,8.38,412.59,-12.95,181.24,14.34,479.9,-42.9,232.2,-44.9,29.98,-1.74,156.88,-10.75,870.73,158.8,2025-08-01 08:45:53.448952
2025-07-28 11:50:00,5351.63,96.88,3397.82,31.77,1953.81,65.11,561.11,-31.01,984.9,17.4,462.59,1.57,392.12,29.48,223.9,5.0,142.31,14.32,218.33,8.29,412.56,-13.28,178.42,13.85,478.6,-44.1,233.12,-46.0,31.45,-1.42,154.98,-11.64,877.24,154.42,2025-08-01 08:45:53.448952
2025-07-28 11:55:00,5330.52,106.0,3384.28,37.25,1946.24,68.75,558.77,-30.18,984.2,19.4,463.46,1.63,387.41,29.26,226.2,6.3,142.33,14.9,216.51,8.24,405.4,-12.3,178.21,13.55,476.5,-44.0,231.6,-47.6,29.93,-1.23,155.11,-11.57,874.89,159.6,2025-08-01 08:45:53.448952
2025-07-28 12:00:00,5311.52,86.17,3377.03,24.05,1934.49,62.12,561.21,-31.17,979.2,14.6,457.51,0.23,386.51,28.44,225.5,4.2,143.53,13.52,215.07,7.76,408.5,-13.53,173.32,13.05,473.3,-45.5,228.53,-47.9,30.9,-1.26,154.79,-11.5,873.65,155.23,2025-08-01 08:45:53.448952
2025-07-28 12:05:00,5297.69,78.87,3367.94,17.59,1929.75,61.28,562.32,-31.98,969.6,11.2,455.31,-0.76,390.54,29.86,223.0,3.3,144.18,13.48,216.4,7.37,406.59,-14.88,173.77,12.19,473.3,-47.6,227.44,-49.0,30.65,-1.24,156.72,-11.16,867.87,158.09,2025-08-01 08:45:53.448952
2025-07-28 12:10:00,5286.39,78.69,3360.84,15.96,1925.55,62.73,559.67,-31.8,970.6,9.7,454.78,0.29,388.07,29.32,223.0,3.1,142.72,13.07,213.99,7.17,408.01,-14.89,172.73,11.95,471.6,-47.8,227.89,-48.3,30.51,-1.67,154.26,-13.44,868.56,161.99,2025-08-01 08:45:53.448952
2025-07-28 12:15:00,5254.58,81.15,3348.23,19.55,1906.35,61.6,562.01,-30.53,966.4,12.4,454.68,-0.54,386.47,28.78,219.2,4.0,141.99,13.19,212.59,7.14,404.89,-14.89,169.13,12.22,466.1,-48.9,225.55,-49.2,30.09,-1.6,151.4,-13.51,864.08,162.59,2025-08-01 08:45:53.448952
2025-07-28 12:20:00,5251.95,72.54,3343.55,17.39,1908.4,55.15,557.96,-29.66,960.8,11.3,453.54,-0.58,387.56,27.79,224.8,3.4,141.54,13.42,211.06,7.08,406.29,-15.36,169.63,11.34,465.8,-49.2,225.96,-49.3,29.56,-1.46,151.72,-13.96,865.73,157.73,2025-08-01 08:45:53.448952
2025-07-28 12:25:00,5231.97,70.57,3333.3,15.08,1898.67,55.49,557.44,-31.92,960.2,10.8,456.17,-0.13,385.48,27.47,219.9,3.6,140.26,14.14,211.27,7.34,402.58,-16.22,168.5,11.44,463.0,-49.4,223.68,-49.7,30.26,-2.57,152.04,-12.89,861.19,158.61,2025-08-01 08:45:53.448952
2025-07-28 12:30:00,5227.11,59.47,3327.23,14.19,1899.88,45.28,557.97,-33.12,960.2,11.2,454.29,1.66,383.52,26.75,221.6,3.4,138.86,13.78,209.17,6.68,401.62,-16.16,168.94,11.85,462.2,-50.6,223.23,-50.0,30.21,-2.28,151.32,-12.67,863.98,148.98,2025-08-01 08:45:53.448952
2025-07-28 12:35:00,5211.92,77.11,3315.96,19.62,1895.96,57.49,556.58,-31.03,961.7,13.9,448.69,1.3,384.67,26.6,216.7,3.0,138.41,14.07,208.52,6.9,400.69,-15.12,168.59,12.23,461.5,-49.7,225.3,-49.5,29.85,-2.12,152.51,-12.28,858.21,158.86,2025-08-01 08:45:53.448952
2025-07-28 12:40:00,5204.1,80.99,3312.98,21.65,1891.12,59.34,554.14,-31.76,959.9,13.8,451.57,1.83,386.88,28.84,217.2,3.4,138.94,13.78,206.75,6.83,397.6,-15.07,167.84,14.12,461.3,-49.7,224.97,-48.9,29.16,-1.62,153.38,-12.15,854.47,157.59,2025-08-01 08:45:53.448952
2025-07-28 12:45:00,5190.14,79.05,3307.45,20.37,1882.69,58.68,560.71,-32.88,957.0,13.4,452.15,3.47,383.51,28.67,214.2,2.7,138.66,13.91,206.52,6.99,394.7,-15.89,165.23,12.11,458.9,-49.6,223.56,-49.3,29.58,-1.62,153.23,-12.13,852.19,159.22,2025-08-01 08:45:53.448952
2025-07-28 12:50:00,5185.38,80.22,3301.66,20.85,1883.72,59.37,557.05,-33.9,954.1,13.4,449.31,3.25,383.65,29.55,220.2,3.7,137.76,13.43,205.44,6.73,394.15,-15.31,166.33,12.06,460.4,-49.1,226.6,-48.2,28.59,-1.66,150.96,-12.52,850.84,158.79,2025-08-01 08:45:53.448952
2025-07-28 12:55:00,5175.27,80.08,3293.8,20.54,1881.47,59.54,559.6,-34.87,949.6,14.4,452.66,2.6,384.08,29.63,214.1,3.2,137.78,14.29,205.52,6.75,390.46,-15.46,166.83,13.18,459.3,-48.9,225.72,-48.1,28.52,-1.77,150.38,-12.27,850.72,157.4,2025-08-01 08:45:53.448952
2025-07-28 13:00:00,5156.95,67.97,3286.42,15.27,1870.53,52.7,561.1,-34.45,945.6,12.4,444.98,1.32,385.85,29.43,215.6,2.4,138.0,13.61,202.88,5.87,392.41,-15.31,165.25,12.36,456.9,-48.7,223.68,-47.7,27.64,-2.14,150.6,-12.62,846.46,151.5,2025-08-01 08:45:53.448952
2025-07-28 13:05:00,5164.06,67.91,3286.53,13.67,1877.53,54.24,563.59,-34.85,943.2,10.7,444.3,1.59,383.61,28.43,213.0,3.0,138.25,13.92,204.85,5.98,395.73,-15.1,166.13,13.18,455.6,-48.5,226.89,-47.3,28.08,-2.17,151.49,-12.47,849.34,151.5,2025-08-01 08:45:53.448952
2025-07-28 13:10:00,5153.36,68.72,3281.33,14.68,1872.03,54.04,556.0,-34.13,948.9,12.1,444.54,1.84,382.77,29.03,212.8,1.5,137.69,14.48,204.79,6.13,393.84,-16.27,166.35,13.86,454.8,-49.6,225.72,-47.3,28.1,-2.42,150.46,-13.08,846.6,152.58,2025-08-01 08:45:53.448952
2025-07-28 13:15:00,5142.96,75.83,3279.35,18.2,1863.61,57.63,559.83,-34.44,944.1,13.2,444.7,1.07,382.76,30.38,209.7,2.9,137.43,14.23,205.61,6.13,395.22,-15.27,165.83,13.95,453.0,-48.9,224.84,-47.2,28.25,-2.42,149.7,-13.07,841.99,155.27,2025-08-01 08:45:53.448952
2025-07-28 13:20:00,5140.16,69.78,3281.93,15.17,1858.23,54.61,565.25,-33.36,944.3,12.2,444.31,0.92,381.95,29.11,211.6,2.3,136.2,13.37,204.1,7.17,394.22,-16.54,164.62,13.36,451.4,-49.1,222.66,-46.4,28.13,-2.38,148.83,-13.31,842.59,152.44,2025-08-01 08:45:53.448952
2025-07-28 13:25:00,5126.67,73.19,3268.88,13.55,1857.79,59.64,557.04,-34.08,945.4,10.9,444.42,1.15,382.02,31.02,208.7,2.0,136.06,13.86,202.8,5.58,392.44,-16.88,164.18,13.59,451.1,-49.7,223.9,-44.6,27.62,-2.25,148.12,-13.22,842.87,155.82,2025-08-01 08:45:53.448952
2025-07-28 13:30:00,5114.51,59.77,3258.39,9.39,1856.12,50.38,558.09,-34.23,941.2,7.3,445.27,1.52,378.81,30.41,207.7,0.9,134.17,13.21,201.82,6.43,391.33,-16.15,163.47,12.75,447.6,-49.9,223.07,-43.4,27.42,-2.26,147.18,-13.63,847.38,146.82,2025-08-01 08:45:53.448952
2025-07-28 13:35:00,5109.79,77.68,3252.36,15.68,1857.43,62.0,552.85,-33.9,941.3,10.3,441.02,0.95,382.53,32.65,211.9,1.7,134.2,13.48,198.08,6.74,390.48,-16.24,163.56,12.74,448.3,-49.5,224.49,-42.6,28.12,-2.07,147.29,-12.9,845.67,156.33,2025-08-01 08:45:53.448952
2025-07-28 13:40:00,5105.99,63.61,3255.77,13.82,1850.22,49.79,559.42,-34.54,944.2,9.5,443.15,1.3,381.54,32.62,208.4,1.5,135.36,13.72,197.31,6.41,386.39,-16.69,163.04,11.63,445.8,-49.9,220.65,-42.7,28.01,-2.12,146.61,-13.14,846.11,146.02,2025-08-01 08:45:53.448952
2025-07-28 13:45:00,5088.55,46.44,3260.04,13.93,1828.51,32.51,557.1,-34.02,946.7,9.5,444.36,1.54,380.63,31.68,211.6,1.7,134.33,13.27,196.88,6.79,388.44,-16.53,163.75,12.04,444.1,-49.8,222.02,-42.0,28.58,-1.77,146.89,-13.17,823.17,127.21,2025-08-01 08:45:53.448952
2025-07-28 13:50:00,5060.67,47.32,3252.62,17.38,1808.05,29.94,554.62,-32.56,952.5,11.3,444.1,1.34,377.0,30.39,208.3,1.8,134.82,13.75,196.68,7.44,384.6,-16.08,163.12,12.29,440.2,-50.3,218.52,-42.1,27.89,-1.39,144.39,-13.15,813.93,124.59,2025-08-01 08:45:53.448952
2025-07-28 13:55:00,5058.47,68.53,3234.57,12.02,1823.9,56.51,552.04,-33.0,946.4,9.6,438.38,0.1,376.9,28.93,207.6,2.1,134.82,13.47,195.25,7.57,383.18,-16.75,163.1,12.23,437.4,-52.7,218.86,-42.6,28.1,-1.49,141.68,-14.18,834.76,155.25,2025-08-01 08:45:53.448952
2025-07-28 14:00:00,5052.87,76.6,3236.36,18.17,1816.51,58.43,563.05,-31.75,947.9,12.1,438.26,0.92,369.04,28.93,205.2,2.2,133.91,13.73,195.93,8.12,383.07,-16.08,162.5,12.99,436.4,-52.4,217.31,-43.6,27.11,-1.86,141.91,-13.59,831.28,156.89,2025-08-01 08:45:53.448952
2025-07-28 14:05:00,5055.18,65.76,3230.23,7.58,1824.95,58.18,558.86,-34.3,950.8,11.7,441.7,-0.15,370.99,25.12,200.5,0.4,133.61,14.02,194.28,7.65,379.49,-16.86,163.26,12.87,438.9,-51.9,218.27,-43.0,27.76,-2.13,144.39,-13.95,832.37,156.29,2025-08-01 08:45:53.448952
2025-07-28 14:10:00,5043.61,53.91,3223.37,-3.03,1820.24,56.94,557.09,-36.37,942.4,8.3,442.84,-1.79,372.64,24.72,200.1,-0.6,133.78,13.74,194.51,6.79,380.01,-17.82,164.44,13.71,438.7,-52.5,216.92,-42.8,27.26,-2.36,143.9,-14.05,829.02,154.94,2025-08-01 08:45:53.448952
2025-07-28 14:15:00,5048.13,60.36,3228.2,3.0,1819.93,57.36,560.5,-35.16,947.1,9.9,443.46,-0.81,369.02,25.23,201.6,0.1,133.41,13.83,193.4,7.57,379.71,-17.66,165.85,13.82,436.1,-52.9,216.57,-43.5,27.14,-1.8,145.53,-13.31,828.74,155.05,2025-08-01 08:45:53.448952
2025-07-28 14:20:00,5022.86,37.9,3204.36,-10.72,1818.5,48.62,553.19,-37.5,938.3,-0.2,439.92,-1.22,368.46,23.74,198.5,0.4,133.97,13.59,191.77,7.34,380.25,-16.87,165.35,14.17,433.2,-54.6,215.54,-43.4,26.99,-1.87,145.24,-12.78,832.18,147.1,2025-08-01 08:45:53.448952
2025-07-28 14:25:00,5030.04,46.49,3213.57,-7.68,1816.47,54.17,558.71,-36.68,936.9,2.5,445.44,-0.55,369.24,24.48,199.4,0.2,134.0,13.57,193.41,7.11,376.47,-18.31,165.74,13.85,429.1,-55.1,217.15,-43.2,26.93,-2.01,145.55,-12.91,832.0,153.54,2025-08-01 08:45:53.448952
2025-07-28 14:30:00,5015.68,41.01,3208.17,-11.9,1807.51,52.91,549.98,-38.42,936.0,1.2,442.93,-2.07,370.2,24.8,202.7,-0.4,133.64,13.84,194.6,7.57,378.12,-18.42,165.53,13.35,425.9,-55.4,215.55,-43.2,27.18,-1.87,145.48,-12.69,827.87,152.72,2025-08-01 08:45:53.448952
2025-07-28 14:35:00,5003.0,40.23,3203.24,-9.74,1799.76,49.97,551.13,-37.82,933.1,1.3,445.61,-2.0,370.23,25.59,201.7,-1.1,132.82,15.28,193.26,7.64,375.39,-18.63,165.46,13.71,425.9,-56.2,215.0,-44.5,26.18,-1.92,143.66,-13.3,823.56,152.18,2025-08-01 08:45:53.448952
